;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37;feature_38;feature_39;feature_40;feature_41;feature_42;feature_43;feature_44;feature_45;feature_46;feature_47;feature_48;feature_49;feature_50
463;0.5519175;-0.60131395;-0.029239127;0.007034682;0.16221075;0.081683576;-0.17675076;0.33755827;0.72058797;0.58698875;0.48169944;0.049121227;-0.35012686;1.0301676;-0.8411243;0.44500145;0.8674235;-0.8796195;-1.3989627;0.005177595;-1.1105739;0.5135955;0.21093744;0.10636318;0.47414607;0.7362189;-0.9421797;0.35964766;-0.20636843;0.95525664;-0.52313983;-0.248712;-0.06255348;0.09009788;-0.5772522;-1.4431435;-0.38175687;-1.1117953;0.16081391;-0.090442725;0.4368956;0.5920652;-0.2040164;0.46206835;-0.07726307;-0.55497766;0.99999857;-0.6399002;1.2603418;-0.29665658
464;0.9503164;-0.06000015;0.31593353;0.100763805;0.16878264;-0.026683563;0.30575502;0.32108125;-0.5391049;0.07367195;0.07339968;0.29057893;0.119534954;0.6528782;-0.04222466;0.44878298;-0.06343008;0.15929393;-0.44847235;-0.09291373;0.23296838;0.47927493;0.43602687;0.29104286;-0.21883848;0.017227361;-0.18821946;-0.3019244;0.4722086;0.48282605;-0.13362409;-0.30063125;-0.10322041;-0.5624231;-0.56528646;-0.47904062;0.55312186;-0.0077263946;-0.16100734;-0.0052184933;0.34056157;0.114351586;-0.3348106;0.21380106;0.59846723;-0.32031173;0.13282308;-0.3488201;0.8821723;-0.06585398
465;0.6039239;0.71756786;0.37417215;-0.23899293;0.20986299;0.34887403;0.03236039;1.444089;0.24279624;0.13666326;-0.22762392;0.44053125;-0.38366333;0.77588147;0.23173855;-0.3607146;-0.28116935;0.39525446;-0.05416312;-0.60218585;-0.06526356;0.3463885;0.037800938;0.1051099;0.5260534;0.51483065;0.6895235;-0.46234536;-0.034471292;0.61250895;-0.12220997;-0.95738596;-0.41662052;-0.31836262;-0.05545232;0.418716;0.26859975;-0.17322603;0.6868375;0.06426559;0.2923047;-0.39368093;0.15639856;-0.056168906;0.16956757;0.17096028;0.562404;-0.36624128;0.7111825;-0.2644244
466;0.84685075;-0.23777735;-0.36533812;-0.2495988;0.2192305;-0.001346589;-0.29330572;0.8156776;-0.18090953;0.09139362;-0.03944198;0.7588657;-0.48609236;0.22842686;0.18340646;0.48237416;0.3512584;0.37425825;-0.45583647;-0.30391112;0.26135078;0.01572052;0.60892963;0.08193937;0.48766613;0.36261287;-0.6662176;0.015041268;0.010661577;0.80302304;-0.32303923;-0.433152;0.44742313;-0.020547884;-0.05257769;-0.43338;0.78491515;-0.8179355;-0.26643834;-0.20850508;0.57291996;0.013520394;-0.6600545;-0.0019989484;0.12731838;-0.99478495;1.2164885;0.14655805;0.8228891;-0.14236875
467;0.81239176;0.61495054;-0.6826714;0.28209198;0.20143308;-0.035163056;-0.15866798;0.22973822;-0.7612746;0.7427739;0.02829777;0.085980706;-0.009376145;0.36108363;-0.08005758;-0.4622597;0.016259108;-0.020499317;0.21601981;0.47705925;0.26717833;0.6736926;0.38478056;-0.4589392;0.31966567;0.547268;0.07462798;0.47937277;0.044863485;0.10532708;-0.21054962;-0.4570771;-0.048903476;0.027302431;0.25164422;0.73849833;0.47081965;-0.1446298;-0.13913053;-0.09642716;0.09224397;0.34377688;0.8702927;0.1187661;1.1317021;-0.66750556;0.15952119;-0.42771423;0.6958982;0.033105537
468;1.158161;0.4016018;0.35650688;0.37913865;0.6488832;-0.13639748;0.33731928;-0.10012488;0.2523452;0.1058818;0.23915027;0.68439615;0.032922793;0.73505414;0.23038806;-0.15092044;-0.33031416;-0.48994166;-0.75950956;-0.31791723;-0.3570376;0.50829726;0.77436936;-0.049630802;-0.19350268;-0.11254137;0.067782745;0.16934146;0.19353168;0.42273113;-0.43278077;0.04503197;-1.2489806;-0.71513504;-0.25407887;0.06897725;0.24203776;-0.27647758;0.1497014;-0.49642804;0.10776006;0.26320678;0.4585994;0.04958612;0.67052627;-0.3698734;0.23478508;-0.75121695;0.95825714;0.25461236
469;-0.24867412;0.11487451;0.0774736;0.51641625;0.31350067;0.22873956;0.046247862;0.5939565;-0.37796408;-0.7397969;0.11854933;0.5560697;0.21499118;0.08437757;0.25123262;0.06318556;0.6203926;0.18399781;-0.4291284;-0.43740335;0.110097274;0.7205369;0.7194445;0.28512427;-0.43465623;-0.37734047;-0.54476386;0.17835633;0.7626193;1.5105994;-0.5281816;0.13373756;-0.32446322;-0.85318965;-1.4910427;-0.186003;0.45488936;-0.034661815;-0.12916175;-0.41728756;0.05025392;0.48676935;-0.8520315;-0.040513165;0.7964181;-0.5192867;0.36782318;-0.29472256;0.49310824;0.24028708
470;0.54455745;-0.22437082;-0.5332607;-0.6946437;0.80362755;-0.051933598;-0.44054896;0.18986666;-0.19702747;0.26386842;-0.53922987;0.22832802;-0.8186717;1.7281647;-0.15397485;-0.75583136;-0.09710606;0.255414;-1.1425812;-0.1822839;0.108774684;0.82719123;-0.16828643;1.3590558;0.46478102;0.33135733;-1.1056905;0.5321176;0.14154887;1.3964132;0.4698432;0.52560705;-0.13307583;0.022955067;-0.60974956;-0.06454499;0.11566276;-0.40028995;0.21298301;-0.006023556;0.9441828;-0.77821237;-0.66982484;-0.07359399;-0.44466564;0.08063478;-0.24748649;-0.054050665;0.8937901;-0.19437619
471;-0.019556677;0.06642242;-0.6618516;-0.4906231;-0.036028143;-0.23350987;0.15022689;0.21032651;-0.84294;0.5879073;-0.6942766;0.32131946;-0.4987417;0.35121796;-0.6297147;-0.046184406;0.35230684;0.10823459;0.583331;0.22538868;0.41777366;-0.27025476;0.05587661;0.33121884;0.82799494;0.2603814;-0.9426902;-0.39033172;-0.44220808;0.5626452;-0.07042644;0.16048656;-0.1114044;0.34490436;-0.19328816;0.09183074;-0.24190234;-0.18859236;0.1900898;0.40745863;-0.23528889;-0.67713714;0.07349633;0.13534081;0.21124813;-0.36329222;0.6744353;-0.5383966;0.72964966;-0.8070161
472;0.31145403;0.095055126;-0.1273232;-0.012080286;0.7500852;-0.14306702;-0.4487781;0.7000122;-0.035515685;0.37035337;-0.6097422;-0.006718922;-0.37127978;0.51720667;-0.35279304;0.46686345;0.25596797;0.014795723;-0.48541445;-0.14857888;-0.30815557;0.11242367;0.19253066;0.1859521;0.5363166;0.03705355;-0.030213458;-0.3555517;-0.41848466;0.6406765;-0.2988495;-0.43310687;-0.84618795;-1.2258359;-0.0108704455;0.32685888;0.4180796;-0.37244427;0.025142873;0.09808446;0.3168565;-0.3219279;0.032545246;-0.27721152;0.3006441;0.37398067;-0.10209229;-0.2888585;0.14966893;-0.1507468
473;-0.09840518;-0.019147659;-0.57278955;-0.3275096;0.4227992;-0.2693253;0.29042703;0.47339883;-0.6309752;-0.09640028;-0.8020651;-0.03621257;-1.1274382;0.59353817;-0.19991298;-0.44302112;-0.1294215;0.39967513;-0.30186525;-0.07918206;0.320182;-0.09372953;-0.4195234;0.101853706;0.8209685;-0.5489128;-0.54263633;-0.18261695;-0.6895672;0.040506355;0.065943;0.7062462;-0.59428734;-0.7659178;-0.56825644;0.465389;0.29089695;-0.30283302;0.67727005;-0.08744505;0.33524927;-0.43754587;0.11761712;-0.19220006;0.31140417;0.08789788;-0.43741134;-0.7573758;0.23872094;-0.1471101
474;0.30084705;-0.3917748;0.31215334;-0.00037201247;-0.22160514;0.09394215;0.4709298;0.5891571;-0.5931533;-0.16236906;0.07679242;0.3394515;-0.788501;0.49521902;-0.16233796;0.39682856;0.60486513;-0.2912224;0.041966423;-0.18073227;-0.31714642;0.36487523;0.31117603;-0.09665189;-0.11538504;0.3031984;-0.33291537;-0.4838862;0.14265263;0.6994462;0.06533184;0.30105668;0.3022941;0.10342564;0.12056688;-0.5985277;0.13867107;-0.3246482;-0.047106724;-0.012487274;-0.22570913;-0.6227133;0.03937611;-0.3712916;0.5547064;-0.31655502;0.09131314;0.26824856;1.1287185;0.1661849
475;0.4438654;0.48671076;0.5079789;0.50003886;0.44623107;-0.06039068;0.3925666;0.3992856;0.19733939;0.027609129;0.17741252;-0.017789107;-0.1349368;0.08492687;0.39139175;-0.33803743;-0.09271064;-0.30511573;0.3367354;-0.29391032;-0.27096123;0.5666992;0.6881042;-0.02003204;-0.17858258;-0.4847698;0.078878045;-0.09697349;-0.5569395;0.6316251;0.03971957;-0.22297333;-0.42271984;-0.5943602;-0.093589656;0.515042;-0.13417876;0.7461232;0.1811;-0.7021593;0.11207474;0.8720059;0.18086365;-0.43288472;1.4735743;0.19427818;-0.23897353;-0.27681747;0.15902156;0.5356322
476;-0.0018588658;-0.57379013;-0.4469339;-0.41055185;0.50963247;0.12069675;0.04312311;1.0465254;-0.4440449;0.048366085;-0.3662399;0.2859178;-0.6774785;0.8788288;0.34163755;0.7402042;-0.15577981;0.08163082;-0.7669792;-0.2661937;-0.36940166;1.0138698;-0.13547884;0.28285784;0.25026792;-0.1890012;-0.4886671;-0.15620908;-0.26339588;0.41421777;-0.47051448;-0.14711857;-0.22683449;-0.6649189;-0.4784292;-0.44301355;0.13780062;0.28571543;0.23156992;0.16261022;0.47270292;-0.7908958;-1.4560239;-0.35625622;-0.03203365;0.35426968;0.2723188;-0.042041264;0.49891973;-0.89010036
477;0.57649124;0.01246015;0.60998446;0.23852962;0.2338641;0.057471443;0.4428;0.83203256;0.012852741;-0.44115484;-0.3009472;0.045697547;0.187936;0.83866715;0.20561102;0.3496723;0.14413366;-0.18928857;-0.5006933;0.18022291;0.31435424;0.60545295;0.6054083;0.42185163;0.05000239;-0.052892283;-0.3950818;-0.076921076;0.08413738;0.5200779;-0.32266143;-0.4217334;0.06977965;0.48133245;-0.07690488;-0.4022732;0.23813051;-0.31666934;-0.03515859;0.73358977;0.19853753;-0.034971543;-1.0805898;-0.40999717;0.87057173;-0.65660596;0.26650128;0.44754115;0.48292822;-0.3410851
478;0.3109293;-0.7815288;-0.19199711;-0.29718786;0.7447336;0.53094476;0.47119066;0.52201045;-0.41270083;0.20064305;-0.21391319;-0.06804362;-0.5734311;1.0100543;-0.2791831;0.14965174;0.04771214;-0.38508773;-0.3741144;-0.18238695;-0.10901233;0.5921813;-0.78728974;-0.16434889;0.8651851;-0.34236705;-0.80837554;-0.24731727;-0.8777449;-0.35675088;0.18817511;0.26383197;-0.751201;0.19624062;-0.7700882;0.6696457;-0.39494038;-0.09822191;0.4550284;-0.1525641;0.1310436;-0.14811945;-0.30071732;0.1912387;-0.25776035;-0.36756223;0.05593425;-0.91155314;0.8139954;0.037954126
479;0.6402945;0.26403606;-0.21634284;0.4132386;1.0421369;0.6087517;-0.81104356;0.8872818;0.5598396;0.27060786;-1.29366;-0.3364735;0.78061736;0.5775212;-1.5232412;-0.5801615;0.7287225;0.1740405;0.28959787;0.075275436;0.15268049;1.2419934;0.08449649;0.031374022;0.34042397;0.86461806;-0.3811565;0.45234758;-0.049930032;0.30250707;0.7840127;0.05159686;0.4547417;0.4067986;-0.6491855;0.56034064;0.12568887;-0.99795943;-0.55789644;-0.48804376;-0.6446502;0.16174974;0.29308194;-0.1694245;0.7503078;-2.177218;0.07078717;-0.2929265;0.698063;-0.16069388
480;0.32065603;0.49200562;0.3795745;-0.0026714865;-0.14181525;-0.42303386;0.21231373;0.5929349;-0.42346328;-0.24768375;-0.171842;-0.062275603;-0.25570503;0.16343449;0.3098835;0.6345028;0.1340688;0.03449431;-0.078329735;0.14870529;0.20576969;0.5532489;0.5272622;-0.27775973;-0.28204066;-0.4047011;0.09101646;-0.26200044;-0.38446227;0.48885667;-0.042041346;-0.46553335;-0.32833588;-0.2915219;0.14935082;0.05325167;0.22017261;0.19155735;-0.23746198;-0.17335804;-0.124485;0.17805052;-0.16914152;0.18655626;0.87635314;-0.082903646;-0.09614583;-0.16179374;0.2036344;-0.072395995
481;0.7043809;0.05537384;-0.8876444;0.051338527;0.3147493;-0.27991262;0.35032701;1.1631542;-0.89250535;-0.2455669;-0.62043583;0.3714083;-1.6386675;1.1544917;-0.41421166;-0.18218602;0.33920538;0.3786151;-0.59445995;0.19631854;0.04183456;-0.19151115;-0.7256348;0.50936484;0.6287866;-0.07388752;-0.83320165;0.096247666;-0.3043409;0.28530324;-0.2607644;0.5875623;-0.53781325;0.033529527;0.046262264;0.3140586;0.06169853;-0.53666484;1.0284549;0.22223495;0.16992272;0.06385967;0.09302173;-0.35433683;0.36461455;0.4157715;-0.54605985;0.09144786;-0.04317117;-0.6437068
482;0.65500975;-0.2022629;0.12271318;0.42204985;0.21000677;0.15694936;0.24928385;0.64607435;-0.5207075;0.33184004;0.12901285;0.009868954;-0.19248217;0.3387418;-0.037954673;0.4094559;0.072809145;-0.1808754;-0.22246394;-0.26469818;0.16718064;0.45654467;0.2635753;-0.37688184;-0.0737672;0.029170822;-0.57890177;-0.0033783542;-0.6671989;0.19632906;0.33863896;-0.6510931;-0.59077966;-0.5138862;-0.3349982;0.16536888;-0.31288844;0.091388665;-0.11342021;-0.45357588;0.1605767;0.030882122;0.6592385;-0.19942336;0.073957;-0.88033175;0.34658942;-0.48566654;0.33283523;-0.24468793
483;0.06826048;-0.022758776;-0.6835071;0.14830878;0.26726905;-0.57936805;0.20814566;0.5670034;-0.35361323;0.1571326;-0.13131174;0.15174137;-0.44003692;0.25929505;-0.056056242;-0.16577896;0.41926566;-0.10592143;0.35592484;-0.038038142;0.08647945;-0.09520977;0.6149563;-0.18523832;-0.0037622338;0.4239285;0.39200616;0.23844403;-0.47824407;0.37456045;0.03296596;0.03267595;-0.6812228;-0.79650974;0.3999781;0.88132507;0.13203657;-0.1396138;0.3210553;0.14518495;-0.1353387;-0.08067606;0.48284003;-0.1813787;0.81166196;0.4343611;0.14978826;-0.6334116;0.3512392;-0.55236447
484;0.96143;0.5896879;0.023634836;-0.24822877;-0.23026837;-0.6082485;-0.14899112;0.56214726;-0.45105007;0.1563725;0.4563877;0.45555338;-0.42094654;0.08474118;0.45651874;0.2867091;0.018012471;0.053073894;-0.06748817;-0.44793275;0.24706034;0.33718467;0.2569944;-0.11041727;0.55562866;-0.16854738;0.6684467;0.696942;-0.24264619;1.0613503;-0.09527906;-0.8284364;-0.31279776;-0.897542;0.5990213;0.61236787;0.22643496;-0.021330707;0.13566042;-0.021731284;0.11932803;-0.14136648;0.60856754;-0.019894432;0.98158944;0.098393045;0.51601124;-0.22828628;0.16767502;-0.12680103
485;0.25535315;0.024278224;-0.22992998;0.081680425;-0.21423297;0.22143616;0.14652854;0.819863;-0.15151349;0.22930184;-0.90380466;-0.47598654;-0.3032142;0.45246077;-0.42411032;-0.1716244;0.3433033;0.5099427;0.31810194;-0.035697367;0.5731903;0.7510202;0.9364201;-0.26916927;0.38734508;-0.25860783;-0.20776758;0.06579471;-0.3946385;0.53055304;0.16961509;-0.1981184;0.14983276;-0.3489117;-0.1832715;0.325878;-0.09399422;-0.42995226;-0.6544234;-0.111083455;-0.27578372;0.026579171;0.06584229;-0.085761815;0.19763628;-0.032805897;-0.28124315;0.47484714;0.3181031;0.23626132
486;0.3656227;1.452403;-0.3561912;3.9136896;-0.84374076;-1.0183284;-0.18928875;0.05897078;-0.4889248;-0.95715165;1.7193308;-0.2385459;-0.7083351;0.50873184;-1.5710151;-1.4047173;-0.79108536;-2.2519932;0.34664944;-1.799303;0.7920754;0.38144493;0.47560656;-2.0528703;-0.40563953;-2.2610912;1.465044;0.60267246;0.8369431;-0.76138395;-0.12800133;-0.8529852;-0.15861735;-1.0468341;0.33854377;-0.07328296;0.5829359;1.1203436;0.7329279;-1.8652685;0.27968264;-0.26759782;0.911897;0.16316932;2.0588758;-0.761532;-1.3676965;-0.23858345;1.6407833;-0.9055225
487;-0.33493683;-0.44260743;-0.39228275;-0.29609534;-1.0780226;-0.046513274;0.8047999;0.5456698;-0.29543346;-0.390784;0.64300525;1.0562295;0.44466043;-0.35401624;0.1747504;-0.3220614;0.6194755;-0.22860883;-0.40429664;-0.26943555;0.6470182;0.3648997;0.10621641;-0.25523934;-0.06913563;0.17297116;0.5636045;-0.519547;0.14553781;1.1634119;-0.15824945;-0.8504853;-0.8228834;-1.2497525;0.8238017;-0.25853437;0.06947523;-0.014907826;0.52084774;-0.06806589;0.4287188;-0.100087225;1.2807807;-0.05165319;1.4939003;-0.37608567;0.6061907;-0.49250045;0.9360397;-0.30482572
488;0.39120886;0.24719203;0.14652997;0.44964132;-0.28753176;-0.40179178;0.3830463;0.8093016;0.299917;-0.34820977;0.08054185;-0.01950804;-0.1102707;0.2458579;0.5046343;0.50597626;0.4768856;-0.16568325;-0.24020721;-0.16589962;-0.40915075;0.96196514;0.65084666;-0.28190753;-0.15058695;0.17446351;-0.28786138;0.13202249;-0.46842194;0.34755266;-0.33768567;-0.17243712;-0.28259826;-0.111662;-0.9868238;-0.10162587;0.05584635;-0.45742747;-0.43621382;-0.33249697;-0.5096784;0.47232923;-0.31676778;0.08410583;0.36507025;-0.3063459;-0.40869164;0.071325056;0.37770888;0.086686544
489;0.5109188;0.43461156;-0.062017303;0.85487294;-0.24813217;0.0028279412;0.39564806;0.6117686;0.17055447;0.5130896;-0.36547518;0.1453836;-0.6474783;0.7673118;-0.37509015;0.15050201;0.7724031;-0.18482776;0.43594038;-0.3155921;0.35516983;0.98552054;0.6303142;0.026319198;-0.36844274;0.012998197;-0.36289182;0.047783777;-0.27227017;0.17966819;-0.07751008;-0.21104777;0.82107025;-0.2900982;-0.41827095;-0.41522327;0.3736477;-0.13032475;-0.58549064;-0.10702568;-0.39782274;-0.08090262;-0.17311181;0.45566392;0.49610925;-0.13026202;-0.0903207;0.4855314;0.8854848;0.16845992
490;0.32803532;-0.4580535;0.0017524067;-0.31918466;0.5852266;-0.285765;-0.39744797;0.56240654;-0.32372278;0.28943354;-0.814291;-0.07856266;0.78900117;0.38824156;-0.33310032;0.05555097;0.16420344;-0.32705566;-1.0008844;-0.3227462;0.16149117;0.7330345;-0.07987803;-0.03768678;0.0513451;0.46115097;0.008011466;0.09521698;-0.60844576;0.6216601;-0.58672297;0.010321347;0.06981237;0.31225508;-0.25149804;0.04228374;-0.26279935;-0.20860355;0.45462698;0.21080418;-0.33963868;-0.4464968;-0.8054406;0.47320884;0.13236889;-0.90422165;0.40456504;-0.12734796;1.1218837;-1.2154362
491;0.8614007;-0.069585964;0.26552597;0.3356381;-0.6819169;-1.9836836;-0.30372176;0.29618454;-1.0381217;-0.18959409;0.8752862;-0.015577448;-0.34919062;0.23194227;0.936989;-1.0441055;-0.1267406;-0.08408736;0.59346336;-1.1182625;0.42073074;0.20533106;0.8836595;-0.4162777;1.0476696;0.43609247;0.01944611;-1.4597071;1.1616063;0.3901859;0.43040666;-1.3466543;-0.8762388;-1.5282996;0.17543595;-0.088650726;0.73597443;-0.44341025;-0.15928607;-0.5836973;0.53628594;-1.0950807;2.089295;0.17945583;0.54166377;0.35342616;0.26802748;-0.10530498;0.45699668;-0.93162996
492;0.5265937;-0.044313096;-0.3913936;-0.40719306;-0.14664766;0.22857177;-0.1628192;0.80756235;-0.15377225;-0.091687456;-0.4702615;0.34296128;0.06022863;0.5170392;-0.23385593;0.36231562;0.411592;0.52419245;-0.09485493;0.3944786;0.16118178;0.57391;0.40797934;0.6095567;0.62661135;0.18293908;-0.40442353;-0.03893897;0.032712094;0.93744385;0.14437498;0.012349231;0.6752805;0.113540456;-0.7725867;-0.10737496;0.54572093;-0.469915;-0.2622444;-0.27314457;-0.38584748;0.38513798;-0.64790213;0.08033118;0.62937415;-0.28505188;0.14811437;0.07828419;0.60758936;0.013209804
493;1.4179755;0.29996097;0.2645499;0.022106716;-0.01145749;-0.14087328;-0.328132;-0.005794391;-0.036473516;0.1903128;-0.4049198;-0.4321523;-0.44360232;-0.05598189;-0.46298495;0.45970014;0.015757889;-0.22424103;-0.06687892;-0.2676232;0.21543428;0.422616;0.5158401;0.5172932;0.75465244;-0.38962412;0.34624147;0.659787;-0.13267672;0.8594021;-0.017935218;-0.85363543;-0.0030625;0.050530106;-0.47816655;-0.10006217;0.59225476;-0.43726972;-0.048257828;-0.63012797;-0.22516035;0.06082513;0.49745336;-0.13640942;0.38225108;-0.8595918;-0.1508446;0.20174617;1.4820145;0.054167572
494;0.4819544;0.24920726;-0.2561511;0.5891037;-0.18543513;-0.26555383;0.546482;0.27347904;-0.4153871;-0.2425976;-0.17806041;-0.10608266;-0.26996717;0.14117411;-0.28282952;0.72646487;0.52171725;0.014040968;0.21486823;-0.15091662;0.4554339;0.71760666;0.28154048;0.13938361;-0.2075838;-0.29736167;0.32291144;-0.5557522;-0.164442;0.81902426;-0.09501185;-0.30552393;0.19853854;-0.22485241;0.6026421;-0.254273;0.15230332;0.44502693;-0.28273284;0.44864798;-0.44880304;-0.49286428;-0.13725048;-0.407084;0.89493144;-0.19136183;-0.2347588;-0.27430853;0.94072807;-0.39183697
495;0.70905143;-0.24246281;-0.86105233;-0.7237161;0.8453557;-0.18626821;-0.7453406;0.094026126;-0.5648894;0.52004033;-0.31950068;0.20559274;-0.2649344;0.23239435;-0.48060903;0.08055707;-0.09862997;0.6157132;-0.13470528;0.20000747;0.3493756;0.14366965;-0.14073311;0.03708644;1.1532568;0.17156467;0.1619569;0.1788746;0.07396774;0.47153756;0.27167138;-0.3264808;-0.45806456;-0.7780779;-0.092961475;0.6914559;0.6981262;-0.08444914;0.20902221;0.07153198;0.13483603;-0.45826244;-0.14367995;-0.009097997;0.7836548;-0.2161524;0.1763511;-0.81793237;0.8763998;-0.3096402
496;0.1846058;-0.29194576;0.07983493;-0.20797247;1.0898612;-0.49005318;-0.25566992;0.027136039;-0.70396507;0.45796457;-0.11058801;0.07774423;-0.14947355;0.104212925;-0.112823255;0.024749378;0.1382763;-0.14484859;-0.3065955;-0.15519129;-0.19758934;0.16336091;0.29206985;-0.1111242;0.39071596;0.01774522;0.08297905;-0.20181555;-0.4777662;0.2831971;0.23377101;-0.04488155;-0.74705696;-1.2926011;0.17990088;0.07454348;0.5127287;0.48402253;0.059312727;-0.364216;0.52242863;-0.12626341;0.2365246;0.091821805;0.8647877;-0.3474591;0.18570763;-0.90988576;0.27483892;-0.0671214
497;0.25837785;-0.23089768;0.526581;0.3903045;-0.49253857;-0.41270995;0.77054065;0.51163137;-0.39823198;-0.37287048;0.08825615;-0.06711389;0.025788011;0.28089276;-0.13219914;0.7109257;0.43346092;-0.676381;-0.07337751;-0.4753706;0.09346825;0.98990333;0.92916;-0.19734992;-0.058369875;-0.012661996;0.23835349;-0.2880687;0.16931705;0.41782033;-0.32437417;-0.40679365;-0.2433904;-0.6558391;0.12941137;-0.34399733;-0.3035143;0.3286663;0.018232638;0.14471996;-0.022345508;-0.5535909;-0.26129305;-0.24420759;0.52878284;-0.2740184;-0.4918075;0.19925942;0.25123832;-0.01507435
498;0.8760357;-0.03140666;0.22247614;-0.19667083;-0.72955835;-0.15255426;0.4492088;0.5874942;-0.15121989;0.060077067;-0.019932216;0.86860675;-0.39453006;0.4137367;0.15437636;1.0057003;0.07093388;-0.035572056;-0.029113056;0.06711646;0.42309558;0.77453375;0.73101705;0.078639194;-0.108083464;-0.13190237;-0.41139337;-0.46539524;-0.17755911;0.5990505;0.0097573055;-0.3187154;0.3726033;0.22876173;-0.28243256;-0.40453017;0.2556692;0.25991046;0.262069;0.6940389;-0.30247664;-0.061658923;-0.43740776;0.25449485;0.93819547;0.2232591;0.6001887;0.29266527;0.16291784;-0.8482517
499;1.2810087;0.02664663;0.15066822;-0.2710538;-0.11635128;-0.756494;-0.07911865;0.62532943;-0.1745649;-0.012360628;-0.15046695;0.2089199;0.080354095;0.9628785;0.46346888;0.6701396;-0.20779188;-0.114798576;-0.6031652;0.14151797;0.44397077;0.70544773;0.8969359;-0.01786967;0.3620467;-0.089246996;-0.097208686;0.034114618;0.028475389;0.42738485;0.22632615;-0.07789998;-0.13979454;-0.22213657;0.38303772;-0.27955478;0.16655622;-0.32893717;0.13315485;-0.19588493;0.21734163;0.24026325;-0.40816593;0.056675524;-0.052536413;-0.60396254;-0.02073565;0.68208814;1.1965173;-0.16142678
500;1.0802261;-0.21411863;-0.62224215;-0.5139106;-0.07158156;0.123455726;0.2095725;0.8612154;0.06743428;-0.47208667;-0.59400785;0.85791314;-0.25983158;0.067492604;0.23383397;-0.161498;0.2631513;0.26900974;-0.043103203;0.28911734;0.3418372;0.4784426;1.0156274;0.46464005;0.2550585;-0.05645838;-0.27824923;0.444736;0.16571933;0.74698204;0.13497138;-0.24451324;-0.13617341;-0.9731671;-0.14805737;0.067510456;0.8041727;0.071743295;0.32396996;-0.224953;0.51621205;0.37221643;0.76972604;0.07135183;0.15692881;-0.11626817;-0.5062126;-0.3616924;0.14928259;-0.420227
501;0.65892136;0.6675565;0.34400317;0.39908665;-0.134952;-0.15382674;-0.13194574;0.7998395;-0.5771189;0.15490958;-0.0056453687;0.3691202;0.040213335;0.18638596;-0.12161402;0.016402522;0.516463;-0.35110322;-0.064223096;-0.0749784;-0.05454955;0.04438644;0.15501188;-0.011910429;-0.19919166;0.15862477;-0.015143558;0.04934373;-0.30206293;1.2263267;0.29601285;0.09125029;0.06108807;0.11533487;-0.040968686;0.2518431;0.07809935;-0.016994586;0.062021073;0.097691126;0.044394743;-0.0353569;0.053674337;-0.46955204;0.7816771;-0.4376606;0.27822173;-0.024131877;0.45094267;-0.4827877
502;0.55279315;-0.21921806;-0.06708349;-0.2723498;0.65407914;-0.046932712;-0.009795713;0.26545912;-0.36551514;0.42235586;-0.72284395;0.6527537;0.28442895;0.8350135;-0.87881505;-0.647234;0.016975332;0.3508965;-0.25644502;0.233467;-0.19771351;0.47811157;0.21002269;0.8106746;0.48940134;0.73742336;-0.7729934;0.22267365;-0.34345737;0.38576958;0.36208686;0.4051261;-0.11381473;-0.9647473;-0.6455266;0.4123751;0.3613415;-0.4004842;-0.13545142;-0.13651586;-0.25561288;-0.4977575;-0.89475715;-0.11445052;0.31817192;0.16141264;-0.39417508;-0.5114858;0.2534055;0.32070258
503;0.11123724;0.47435665;-0.14288445;-0.12083242;-0.42054164;0.042393483;0.015850011;0.7720516;-0.5490362;-0.14675419;-0.33454287;0.46336207;0.046637017;1.1098808;-0.34969592;-0.16086918;0.2546014;0.15287122;-0.09861073;0.1279148;0.37381402;0.5233463;0.565519;0.040704716;0.33989328;0.11485816;-0.49485096;-0.38574338;0.53136766;0.73987645;-0.5599824;-0.18602549;0.52128536;0.27353457;-0.6099848;-0.7482877;0.54218054;-0.666779;-0.75178593;0.3893534;0.19554085;-0.4775797;-0.8206245;-0.18488944;0.91870165;-0.032399192;0.35478285;0.97404134;0.6673019;-0.23715371
504;0.74476105;0.4903014;-1.1289703;0.027816439;0.8442044;0.18299985;-0.5007388;0.9215382;-0.9656593;0.5528658;-1.0490627;-0.10560577;-0.79542327;0.3024392;-1.3029372;0.05352107;0.44259834;0.19040169;0.71620256;-0.788531;0.37926194;0.38425407;0.09698238;-0.25749794;0.6689268;-0.5868297;0.91710895;0.02724857;-0.19939989;0.14452012;-0.4373636;0.14562632;-0.3950633;-0.31353864;-0.26026753;0.3403043;0.77372336;0.69459134;0.43943915;0.5877113;-0.6174673;-1.1227252;-0.22863452;-0.16327645;0.21927138;-1.450863;-0.7269576;0.17108126;0.35296574;-0.03553199
